0.000000	0.000000	
10.000000	12.187711	
10.000000	-9.772864	
10.000000	10.363456	
10.000000	-11.096330	
10.000000	17.286808	
10.000000	-15.558158	
10.000000	12.110829	
10.000000	-13.588204	
10.000000	11.880537	
10.000000	-12.443789	
10.000000	15.175248	
10.000000	-14.638950	
10.000000	5.934379	
10.000000	-8.718164	
10.000000	7.233690	
10.000000	-8.405636	
10.000000	7.536787	
10.000000	-11.087006	
10.000000	2.618839	
10.000000	-5.140080	
10.000000	5.114963	
10.000000	-5.049833	
10.000000	5.410050	
10.000000	-4.660132	
10.000000	0.898666	
10.000000	-1.743562	
10.000000	1.936343	
10.000000	-1.033148	
10.000000	1.745284	
10.000000	-0.986323	
10.000000	5.155679	
10.000000	-3.410017	
10.000000	4.146799	
10.000000	-5.201318	
10.000000	4.950627	
10.000000	-4.519527	
10.000000	4.742062	
10.000000	-4.297527	
10.000000	4.587594	
10.000000	-4.141474	
10.000000	0.418577	
10.000000	-1.258999	
10.000000	1.307733	
10.000000	-0.759685	
10.000000	1.238388	
10.000000	-0.744793	
10.000000	-1.794258	
10.000000	0.711304	
10.000000	-0.400533	
10.000000	0.891450	
10.000000	-1.073151	
10.000000	2.307050	
10.000000	-3.725221	
10.000000	3.481805	
10.000000	-2.879328	
10.000000	3.416715	
10.000000	-2.587434	
10.000000	3.091847	
10.000000	-2.507738	
10.000000	4.460200	
10.000000	-3.475056	
10.000000	4.274266	
10.000000	-4.045606	
10.000000	4.141500	
10.000000	-3.744137	
10.000000	3.884008	
10.000000	-3.570516	
10.000000	3.718541	
10.000000	-3.047461	
10.000000	3.190681	
10.000000	-2.870523	
10.000000	2.899569	
10.000000	-2.696990	
10.000000	2.468163	
10.000000	-2.085096	
10.000000	2.201324	
10.000000	-2.301948	
10.000000	2.258660	
10.000000	-2.096511	
10.000000	2.135222	
10.000000	-2.000982	
10.000000	2.065445	
10.000000	-1.708436	
10.000000	1.761546	
10.000000	-1.610797	
10.000000	1.319158	
10.000000	-1.308360	
10.000000	1.317488	
10.000000	-1.216567	
10.000000	1.316496	
10.000000	-2.678529	
10.000000	2.038427	
10.000000	-1.986631	
10.000000	2.012717	
10.000000	-1.818390	
10.000000	1.944333	
10.000000	-1.737132	
10.000000	-2.166137	
10.000000	1.278291	
10.000000	-1.408385	
10.000000	0.509913	
10.000000	-0.460715	
10.000000	0.754606	
10.000000	-2.743341	
10.000000	2.182233	
10.000000	-3.046785	
10.000000	3.248950	
10.000000	-2.632552	
10.000000	3.230638	
10.000000	-3.744320	
10.000000	2.582954	
10.000000	-2.188684	
10.000000	2.615516	
10.000000	-1.972988	
10.000000	2.604181	
10.000000	-1.950949	
10.000000	4.015089	
10.000000	-1.667315	
10.000000	2.480869	
10.000000	-1.945178	
10.000000	2.109277	
10.000000	-1.878642	
10.000000	2.002217	
10.000000	-1.801853	
10.000000	1.846079	
10.000000	-1.631481	
10.000000	1.680339	
10.000000	-1.485193	
10.000000	1.523778	
10.000000	-1.396664	
10.000000	1.458365	
10.000000	-1.344569	
10.000000	1.363309	
10.000000	-1.232789	
10.000000	1.259013	
10.000000	-1.173371	
10.000000	1.218598	
10.000000	-1.125588	
10.000000	1.158865	
10.000000	-1.077597	
10.000000	1.071403	
10.000000	-0.973425	
10.000000	0.971249	
10.000000	-0.912630	
10.000000	0.930237	
10.000000	-2.518198	
10.000000	-1.365819	
10.000000	-4.546324	
10.000000	-0.822687	
10.000000	-4.322012	
10.000000	-1.713211	
10.000000	-1.388320	
10.000000	-12.820714	
10.000000	-4.224511	
10.000000	-14.797919	
10.000000	-10.088128	
10.000000	-11.250778	
10.000000	-13.544922	
10.000000	-21.277426	
10.000000	-14.691808	
10.000000	-21.874676	
10.000000	-20.098380	
10.000000	-14.893868	
10.000000	-20.240124	
10.000000	-18.631455	
10.000000	-18.541855	
10.000000	-18.377165	
10.000000	-16.994073	
10.000000	-14.870819	
10.000000	-12.171926	
10.000000	-14.311321	
10.000000	-10.177681	
10.000000	-10.156087	
10.000000	-9.657851	
10.000000	-12.364429	
10.000000	-6.252654	
10.000000	-9.375614	
10.000000	-5.414062	
10.000000	-9.984155	
10.000000	-3.299845	
10.000000	-7.436455	
10.000000	-4.742456	
10.000000	-4.805387	
10.000000	-3.635721	
10.000000	-5.495475	
10.000000	-1.847315	
10.000000	-4.436548	
10.000000	-1.342137	
10.000000	-4.881556	
10.000000	-0.184921	
10.000000	-4.069255	
10.000000	-0.682331	
10.000000	-2.968371	
10.000000	-0.284142	
10.000000	-3.136922	
10.000000	0.341085	
10.000000	-2.652158	
10.000000	0.028975	
10.000000	-2.010671	
10.000000	0.220656	
10.000000	-2.084843	
10.000000	0.543397	
10.000000	-1.790722	
10.000000	0.336734	
10.000000	-1.406976	
10.000000	0.420383	
10.000000	-1.435370	
10.000000	0.583264	
10.000000	-1.251126	
10.000000	0.440192	
10.000000	2.425955	
10.000000	8.378388	
10.000000	6.346410	
10.000000	3.667380	
10.000000	3.759296	
10.000000	29.998296	
10.000000	26.785447	
10.000000	20.060184	
10.000000	28.530821	
10.000000	22.942680	
10.000000	29.572971	
10.000000	29.999473	
10.000000	16.386494	
10.000000	22.215170	
10.000000	19.203489	
10.000000	18.334833	
10.000000	15.785214	
10.000000	8.384427	
10.000000	14.453052	
10.000000	10.844778	
10.000000	10.642863	
10.000000	5.012711	
10.000000	5.884570	
10.000000	8.148510	
10.000000	6.170683	
10.000000	4.399683	
10.000000	6.840136	
10.000000	7.443714	
10.000000	1.962249	
10.000000	6.505462	
10.000000	0.425181	
10.000000	6.502526	
10.000000	0.564369	
10.000000	4.423532	
10.000000	1.266475	
10.000000	2.942532	
10.000000	1.869454	
10.000000	1.753363	
10.000000	2.338776	
10.000000	0.791668	
10.000000	1.884171	
10.000000	1.398223	
10.000000	1.115173	
10.000000	1.743790	
10.000000	0.451394	
10.000000	1.991667	
10.000000	-0.087267	
10.000000	2.171454	
10.000000	-0.517886	
10.000000	1.868623	
10.000000	-0.130079	
10.000000	1.405299	
10.000000	0.116593	
10.000000	0.999387	
10.000000	0.000770	
10.000000	1.184562	
10.000000	-0.238810	
10.000000	1.276170	
10.000000	-0.445221	
10.000000	1.110209	
10.000000	-0.228483	
10.000000	0.860141	
10.000000	-0.273472	
10.000000	0.958823	
10.000000	-0.399753	
10.000000	1.000509	
10.000000	-0.508490	
10.000000	0.884030	
10.000000	-0.356632	
10.000000	0.715842	
10.000000	-0.369506	
10.000000	0.767099	
10.000000	-0.434973	
10.000000	0.784115	
10.000000	-0.491144	
10.000000	0.700180	
10.000000	-0.381320	
10.000000	0.583974	
10.000000	-0.379160	
10.000000	0.610722	
10.000000	-0.412387	
10.000000	0.548078	
10.000000	-0.325014	
10.000000	0.458716	
10.000000	-0.260370	
10.000000	0.376438	
10.000000	-0.258227	
10.000000	0.397393	
10.000000	-0.281561	
10.000000	0.355685	
10.000000	-0.219161	
10.000000	0.294717	
10.000000	-0.216489	
10.000000	0.313205	
10.000000	-0.234365	
10.000000	0.320363	
10.000000	-0.250352	
10.000000	0.287303	
10.000000	-0.200177	
10.000000	0.240105	
10.000000	-0.195805	
10.000000	0.254575	
10.000000	-0.207676	
10.000000	0.228495	
10.000000	-0.164286	
10.000000	0.189203	
10.000000	-0.160905	
10.000000	0.203716	
10.000000	-0.171943	
10.000000	0.210976	
10.000000	-0.182619	
10.000000	0.189024	
10.000000	-0.145083	
10.000000	0.156020	
10.000000	-0.141689	
10.000000	0.169582	
10.000000	-0.151084	
10.000000	0.151557	
10.000000	-0.117047	
10.000000	0.122674	
10.000000	-0.115116	
10.000000	0.137304	
10.000000	-0.125183	
10.000000	0.146240	
10.000000	-0.135205	
10.000000	0.130080	
10.000000	-0.104036	
10.000000	0.104138	
10.000000	-0.102460	
10.000000	0.118665	
10.000000	-0.112090	
10.000000	0.105021	
10.000000	-0.082896	
10.000000	0.081375	
10.000000	-0.082607	
10.000000	0.097068	
10.000000	-0.093197	
10.000000	0.107499	
10.000000	-0.103738	
10.000000	0.094497	
10.000000	-0.075769	
10.000000	0.071786	
10.000000	-0.075587	
10.000000	0.087470	
10.000000	-0.086023	
10.000000	0.076317	
10.000000	-0.059493	
10.000000	0.055453	
10.000000	-0.060517	
10.000000	0.072229	
10.000000	-0.071984	
10.000000	0.083928	
10.000000	-0.083423	
10.000000	0.072785	
10.000000	-0.057621	
10.000000	0.052508	
10.000000	-0.058644	
10.000000	0.069029	
10.000000	-0.069793	
10.000000	0.059257	
10.000000	1.878421	
10.000000	2.079203	
10.000000	2.429612	
10.000000	4.103221	
10.000000	2.040776	
10.000000	1.945187	
10.000000	5.331041	
10.000000	7.171934	
10.000000	7.173146	
10.000000	13.919874	
10.000000	10.616087	
10.000000	11.327602	
10.000000	10.029929	
10.000000	12.974315	
10.000000	15.766596	
10.000000	16.053233	
10.000000	16.386179	
10.000000	16.409516	
10.000000	16.425057	
10.000000	16.382815	
10.000000	9.620096	
10.000000	29.999965	
10.000000	29.999999	
10.000000	30.000000	
10.000000	27.081354	
10.000000	10.342221	
10.000000	12.137075	
10.000000	7.931232	
10.000000	12.816941	
10.000000	4.853992	
10.000000	9.565976	
10.000000	4.330113	
10.000000	9.859311	
10.000000	2.562167	
10.000000	7.306987	
10.000000	4.046510	
10.000000	4.824389	
10.000000	3.028109	
10.000000	5.425147	
